n,x,y
5080,0.161124955,0.276271256
5081,0.726066994,0.858085464
5082,0.551264362,0.984836104
5083,0.358999587,0.942417574
5084,0.900083664,0.836197499
5085,0.255069275,0.872090027
5086,0.141663605,0.337455178
5087,0.158165434,0.654491313
5088,0.149365918,0.026316106
5089,0.588532998,0.607993974
5090,0.800865867,0.846773697
5091,0.160035493,0.26053108
5092,0.502802555,0.632845257
5093,0.574433327,0.672351353
5094,0.560464185,0.746357351
5095,0.412698213,0.315449779
5096,0.543587646,0.465538513
5097,0.015118485,0.100025202
5098,0.058093505,0.281076367
5099,0.422662825,0.43378695
5100,0.236755192,0.245476825
5101,0.756832592,0.61663363
5102,0.241912401,0.430746145
5103,0.82397374,0.130594526
5104,0.241475573,0.880478619
5105,0.092583201,0.743587739
5106,0.47744811,0.674257257
5107,0.387523543,0.78409891
5108,0.335519794,0.539114541
5109,0.765111514,0.652597826
5110,0.222319573,0.842460959
5111,0.670006193,0.764373122
5112,0.834722966,0.927881382
5113,0.452625833,0.066193809
5114,0.503091412,0.120447983
5115,0.923644953,0.148163706
5116,0.604035682,0.837412005
5117,0.180914798,0.525943875
5118,0.069502333,0.816354354
5119,0.08216629,0.599307947
5120,0.331635689,0.141733409
5121,0.088848027,0.633203025
5122,0.648829841,0.143825521
5123,0.423590919,0.405885826
5124,0.308520802,0.20789807
5125,0.512165582,0.641606048
5126,0.936628062,0.48671048
5127,0.244383601,0.498348918
5128,0.154698001,0.674349272
5129,0.30534422,0.791948469
5130,0.324291907,0.072138556
5131,0.909908556,0.787821718
5132,0.706203763,0.266803843
5133,0.428842186,0.98516261
5134,0.165963639,0.824829906
5135,0.045416001,0.165260591
5136,0.122422315,0.266590568
5137,0.847495576,0.500540862
5138,0.648030421,0.786061134
5139,0.156584388,0.979792365
5140,0.625186449,0.812167027
5141,0.058387326,0.502161157
5142,0.506893628,0.59268047
5143,0.335344568,0.323023989
5144,0.10245901,0.592153423
5145,0.742496921,0.691162708
5146,0.716773288,0.274687895
5147,0.510639194,0.086994718
5148,0.168094249,0.691977527
5149,0.669595616,0.564406044
5150,0.433301063,0.923053409
5151,0.661228496,0.921422415
5152,0.091458278,0.046675572
5153,0.902601238,0.512635012
5154,0.00356931,0.756423174
5155,0.222724979,0.913532958
5156,0.398372025,0.591635191
5157,0.198384333,0.400801613
5158,0.087810364,0.507909079
5159,0.687436851,0.995211992
5160,0.993853505,0.442422835
5161,0.334968613,0.730340968
5162,0.266214562,0.626118461
5163,0.670664551,0.276826562
5164,0.222591125,0.727472885
5165,0.400756832,0.771286043
5166,0.688426933,0.81101337
5167,0.430709236,0.657220909
5168,0.155731328,0.793371251
5169,0.070456371,0.425194602
5170,0.543013686,0.394205731
5171,0.990607219,0.122810555
5172,0.919948977,0.510981254
5173,0.099879864,0.50041303
5174,0.502300655,0.623136275
5175,0.488442877,0.892644851
5176,0.194018774,0.008608818
5177,0.669824615,0.352862685
5178,0.495609846,0.869161832
5179,0.80877259,0.924744128
5180,0.291942277,0.078120383
5181,0.933890794,0.283872842
5182,0.8145295,0.222689706
5183,0.473513254,0.027162439
5184,0.141298548,0.892389659
5185,0.483676087,0.149398524
5186,0.127054577,0.227071997
5187,0.685712613,0.871297159
5188,0.697467343,0.790698563
5189,0.578141414,0.073644821
5190,0.976299105,0.492108671
5191,0.045226014,0.605490472
5192,0.715274154,0.252403496
5193,0.800874949,0.500964012
5194,0.112886271,0.146560828
5195,0.322039874,0.560415075
5196,0.053757446,0.374494182
5197,0.58300019,0.361156867
5198,0.723006169,0.542702956
5199,0.347974622,0.971089384
5200,0.695474452,0.834231759
5201,0.366720292,0.857005216
5202,0.712216301,0.119857961
5203,0.276926414,0.768435199
5204,0.978158634,0.388503822
5205,0.437940353,0.015612123
5206,0.003599436,0.791140539
5207,0.091465202,0.491477613
5208,0.726110365,0.054347465
5209,0.864721486,0.729938285
5210,0.63673187,0.944058329
5211,0.155376707,0.906670017
5212,0.872054966,0.890099337
5213,0.716843412,0.193553579
5214,0.115204877,0.979427672
5215,0.380588398,0.365113094
5216,0.671499254,0.1977008
5217,0.003622555,0.034459103
5218,0.042319319,0.272367367
5219,0.353630506,0.547134322
5220,0.87465361,0.114399421
5221,0.996352439,0.899953779
5222,0.31831318,0.758119948
5223,0.908893472,0.550807405
5224,0.786059369,0.544356958
5225,0.865110389,0.304617365
5226,0.588226612,0.596545028
5227,0.969349377,0.171134087
5228,0.644102631,0.248427173
5229,0.947839542,0.221737185
5230,0.565851663,0.476016851
5231,0.196538398,0.186882472
5232,0.518738264,0.725163907
5233,0.482966279,0.655997406
5234,0.337389112,0.153054203
5235,0.373700338,0.783975753
5236,0.510496762,0.174707454
5237,0.588043921,0.790296095
5238,0.222544392,0.357539022
5239,0.277417113,0.016945189
5240,0.502888286,0.770449971
5241,0.503889874,0.571433089
5242,0.418780866,0.13078511
5243,0.664157276,0.419209496
5244,0.185436875,0.90157408
5245,0.531827906,0.093491009
5246,0.275789791,0.219847132
5247,0.770049554,0.622945474
5248,0.703680079,0.01224868
5249,0.781028579,0.392823129
5250,0.517393414,0.758240047
5251,0.248962557,0.158509752
5252,0.925605959,0.701698696
5253,0.510829341,0.600452248
5254,0.375175152,0.318724899
5255,0.290396819,0.522480724
5256,0.402027531,0.156595061
5257,0.708676778,0.576732552
5258,0.818560096,0.318616025
5259,0.482575702,0.035568766
5260,0.731113014,0.127927863
5261,0.212917587,0.509417295
5262,0.452030322,0.751395103
5263,0.357945552,0.600725887
5264,0.306394789,0.0980937
5265,0.359461584,0.904909138
5266,0.754712741,0.615245719
5267,0.733367463,0.906432902
5268,0.207375287,0.880374037
5269,0.233804859,0.421806686
5270,0.784392189,0.852428145
5271,0.654591089,0.353942608
5272,0.676170999,0.853274627
5273,0.635236214,0.016783573
5274,0.693499997,0.846810614
5275,0.272792552,0.770684058
5276,0.060870792,0.168807073
5277,0.360614005,0.81989747
5278,0.032362718,0.287209387
5279,0.961980102,0.735346537
5280,0.524774029,0.031927759
5281,0.670204236,0.541997672
5282,0.966521787,0.239761638
5283,0.804410784,0.52023325
5284,0.229302938,0.750593463
5285,0.336914371,0.463075988
5286,0.108566409,0.226295571
5287,0.795659965,0.725865268
5288,0.737108791,0.925922306
5289,0.487662592,0.654932891
5290,0.369263099,0.100143943
5291,0.269858695,0.098283403
5292,0.48720342,0.132874153
5293,0.712059491,0.920644022
5294,0.895378525,0.812482549
5295,0.848840441,0.935710973
5296,0.867659211,0.121320448
5297,0.439251157,0.904243124
5298,0.421228082,0.309744517
5299,0.314046548,0.194635186
5300,0.974198689,0.102516407
5301,0.183367995,0.236633294
5302,0.157798069,0.515380582
5303,0.280932427,0.498625594
5304,0.922074144,0.044626293
5305,0.852731856,0.268917889
5306,0.331497267,0.91957142
5307,0.851671704,0.368149933
5308,0.890729353,0.404776769
5309,0.427222911,0.94962031
5310,0.192301707,0.774028351
5311,0.77273543,0.917717936
5312,0.374647331,0.714205144
5313,0.119337515,0.503116803
5314,0.902789356,0.961534981
5315,0.439531144,0.724148897
5316,0.397478558,0.467688924
5317,0.59527456,0.732357183
5318,0.25527735,0.048368942
5319,0.020244802,0.518340557
5320,0.390055732,0.414487551
5321,0.379282831,0.345095638
5322,0.011078318,0.105576172
5323,0.371766233,0.155874304
5324,0.761247704,0.575749631
5325,0.332953819,0.846707301
5326,0.679579839,0.761480396
5327,0.624566247,0.965547739
5328,0.188420729,0.966817486
5329,0.020378445,0.600174541
5330,0.6743414,0.091830631
5331,0.610987389,0.073950152
5332,0.293793672,0.413281476
5333,0.200190192,0.062378016
5334,0.855335085,0.858824526
5335,0.909270579,0.321647645
5336,0.233340297,0.055803057
5337,0.585995166,0.785874533
5338,0.57464648,0.44812122
5339,0.322001659,0.439456167
5340,0.03639618,0.348595975
5341,0.325334575,0.815192014
5342,0.644397548,0.460825429
5343,0.601955154,0.498047226
5344,0.510032635,0.74274736
5345,0.122341664,0.867585938
5346,0.212810028,0.193844476
5347,0.311326757,0.902052159
5348,0.416444107,0.602204896
5349,0.363211371,0.33603418
5350,0.902305128,0.218658825
5351,0.116003307,0.327559608
5352,0.9863892,0.85824538
5353,0.240378757,0.885280576
5354,0.856581401,0.236095786
5355,0.243572662,0.652602413
5356,0.587243551,0.443258672
5357,0.37720706,0.836019025
5358,0.03796288,0.771995884
5359,0.79639956,0.999703903
5360,0.810459385,0.323100905
5361,0.269180987,0.824418033
5362,0.776170378,0.119236361
5363,0.479149211,0.774319739
5364,0.987005651,0.449032529
5365,0.054378753,0.378218395
5366,0.380316969,0.943345786
5367,0.227830407,0.796367491
5368,0.624938147,0.799943239
5369,0.777925101,0.332132026
5370,0.842162426,0.499229585
5371,0.548350565,0.442265038
5372,0.387236298,0.774628021
5373,0.799646176,0.680661221
5374,0.104603499,0.854251496
5375,0.259987546,0.788254256
5376,0.752685046,0.416570796
5377,0.44042661,0.777227178
5378,0.99299284,0.652188542
5379,0.090943868,0.095362209
5380,0.461855664,0.589379014
5381,0.212507633,0.303704834
5382,0.002141729,0.370301792
5383,0.093504637,0.175276918
5384,0.090979123,0.946109416
5385,0.3689292,0.183213225
5386,0.432588729,0.863027284
5387,0.507788714,0.418369674
5388,0.289289466,0.465081543
5389,0.701976645,0.362636899
5390,0.516104977,0.157459031
5391,0.981825931,0.438933285
5392,0.169226461,0.499519977
5393,0.510600988,0.390970437
5394,0.493714065,0.432432557
5395,0.371812927,0.481333272
5396,0.861195747,0.335314041
5397,0.209516966,0.770629487
5398,0.877604443,0.100955765
5399,0.357774435,0.852335774
5400,0.335478824,0.926823133
5401,0.614819978,0.832529774
5402,0.563352699,0.288096742
5403,0.283984972,0.875043024
5404,0.084454563,0.417466752
5405,0.955222448,0.94357731
5406,0.369384198,0.075453558
5407,0.114389869,0.327877757
5408,0.65649908,0.33105454
5409,0.531998736,0.837782256
5410,0.327564688,0.706201919
5411,0.328437117,0.656897133
5412,0.845013642,0.770057481
5413,0.338621126,0.757643394
5414,0.417410284,0.799933338
5415,0.956895202,0.93304045
5416,0.360854039,0.522759444
5417,0.402025953,0.037772726
5418,0.161982819,0.811085325
5419,0.66248046,0.784355482
5420,0.664790113,0.628963535
5421,0.44633239,0.859069894
5422,0.405896241,0.439527204
5423,0.232720496,0.484232483
5424,0.789963258,0.892758729
5425,0.457254992,0.948957598
5426,0.831911384,0.245916086
5427,0.374943426,0.521595489
5428,0.733506293,0.985595105
5429,0.02875911,0.509571345
5430,0.219710848,0.293171096
5431,0.960596787,0.937536781
5432,0.682317722,0.529520903
5433,0.675698378,0.310361082
5434,0.497019921,0.167382139
5435,0.472342922,0.422451639
5436,0.19752514,0.671213657
5437,0.172991582,0.717099456
5438,0.645240554,0.815210923
5439,0.693844111,0.811294182
5440,0.258715159,0.707822674
5441,0.644563679,0.151573946
5442,0.136161623,0.020298613
5443,0.613049394,0.39650223
5444,0.171643612,0.150380695
5445,0.509533203,0.174675718
5446,0.313987183,0.39193693
5447,0.550649736,0.554799022
5448,0.134011818,0.8741563
5449,0.483379407,0.731367531
5450,0.616588273,0.06182421
5451,0.134754384,0.867128558
5452,0.308674666,0.385793247
5453,0.678627701,0.566224201
5454,0.546187356,0.080253493
5455,0.616702995,0.65950684
5456,0.779928013,0.875454806
5457,0.571472338,0.528841012
5458,0.222188597,0.354695225
5459,0.442522442,0.796630518
5460,0.830150584,0.429354125
5461,0.566685499,0.827380624
5462,0.753122947,0.3875074
5463,0.364015404,0.559200983
5464,0.448474881,0.819276669
5465,0.96979537,0.836544635
5466,0.822155729,0.073500603
5467,0.652823306,0.011665917
5468,0.106495023,0.896419975
5469,0.61185718,0.650912147
5470,0.033193719,0.449371208
5471,0.933910673,0.83240284
5472,0.972051915,0.742214522
5473,0.728091241,0.895169237
5474,0.267574018,0.642673483
5475,0.845807858,0.9795569
5476,0.177195176,0.758613244
5477,0.82787545,0.190956413
5478,0.520714,0.313114571
5479,0.015754712,0.753074665
5480,0.890265757,0.68069989
5481,0.440027573,0.189302361
5482,0.830195232,0.070224277
5483,0.688479874,0.14094394
5484,0.532736139,0.881204703
5485,0.862430328,0.611554337
5486,0.203037004,0.278387288
5487,0.898562227,0.970441542
5488,0.338823241,0.241191944
5489,0.0260349,0.476059427
5490,0.336573119,0.35567499
5491,0.066087908,0.823164754
5492,0.07214357,0.549597069
5493,0.624150319,0.506208952
5494,0.12081001,0.174554455
5495,0.159682249,0.099046023
5496,0.292582241,0.34317215
5497,0.278745296,0.463766032
5498,0.920106461,0.259796018
5499,0.905382388,0.191499345
5500,0.870066324,0.422496633
5501,0.989806585,0.126639013
5502,0.440188576,0.20097613
5503,0.795804575,0.432584314
5504,0.28093556,0.787392619
5505,0.926497079,0.478164984
5506,0.810693428,0.038521972
5507,0.732164013,0.519780047
5508,0.227660085,0.651713024
5509,0.091487154,0.80426296
5510,0.925067281,0.171203271
5511,0.552163523,0.393094145
5512,0.612338071,0.356855003
5513,0.861979573,0.862268326
5514,0.143505047,0.909393456
5515,0.699317228,0.571222067
5516,0.463998194,0.140582171
5517,0.786066464,0.723747245
5518,0.455934866,0.324016583
5519,0.196706742,0.634666033
5520,0.956351364,0.675540436
5521,0.281165132,0.535259643
5522,0.744852751,0.290276833
5523,0.831235375,0.129979716
5524,0.24778627,0.670323847
5525,0.695031615,0.646167722
5526,0.396093041,0.678740713
5527,0.224075616,0.732012891
5528,0.217270452,0.22156289
5529,0.954053996,0.380268651
5530,0.368210073,0.591096594
5531,0.509847726,0.439446316
5532,0.501270983,0.28781397
5533,0.026571256,0.200364452
5534,0.753550423,0.132570933
5535,0.745143725,0.757197766
5536,0.875930791,0.929220221
5537,0.356940958,0.623793271
5538,0.209734314,0.284037003
5539,0.347434398,0.217048931
5540,0.732191897,0.739350436
5541,0.657987564,0.474269546
5542,0.406050944,0.220303776
5543,0.524649112,0.38062181
5544,0.154088642,0.76150418
5545,0.918543422,0.691325961
5546,0.471836008,0.21733672
5547,0.5068087,0.422490491
5548,0.786983117,0.651638775
5549,0.197858406,0.780985601
5550,0.722478705,0.477377464
5551,0.353294287,0.406230293
5552,0.812445647,0.659807558
5553,0.094351949,0.903055286
5554,0.275964397,0.893747298
5555,0.635610142,0.724442193
5556,0.482399414,0.269182847
5557,0.376880263,0.202197469
5558,0.578646443,0.26253148
5559,0.217747102,0.416349593
5560,0.437373696,0.573915609
5561,0.001901059,0.553844079
5562,0.798671591,0.101242757
5563,0.253924212,0.213127992
5564,0.830713281,0.161223227
5565,0.552144971,0.442578378
5566,0.601510238,0.614901801
5567,0.62603522,0.038345136
5568,0.125447793,0.54642097
5569,0.777228707,0.040703728
5570,0.292058778,0.567772809
5571,0.862769351,0.022587742
5572,0.786364764,0.519818861
5573,0.678153816,0.789929427
5574,0.815179277,0.196942629
5575,0.436678557,0.193542532
5576,0.673348164,0.835784325
5577,0.952798347,0.387837065
5578,0.189095138,0.703882177
5579,0.100723096,0.224968274
5580,0.41194416,0.816282213
5581,0.509560733,0.848982612
5582,0.149107675,0.581805488
5583,0.22118975,0.824772864
5584,0.866557825,0.332160846
5585,0.387991401,0.361733141
5586,0.148912706,0.481170456
5587,0.182959681,0.34869109
5588,0.577480337,0.635188304
5589,0.189954476,0.04607569
5590,0.475044687,0.530958014
5591,0.537717575,0.575488382
5592,0.439671134,0.561918141
5593,0.503705326,0.600175607
5594,0.836817243,0.239172547
5595,0.016721941,0.095993973
5596,0.929951324,0.159120529
5597,0.19923884,0.334738287
5598,0.038308724,0.506720325
5599,0.76754528,0.390041413
5600,0.569948316,0.779463951
5601,0.537904743,0.165800245
5602,0.217621221,0.235111119
5603,0.781075381,0.234759547
5604,0.30640198,0.440195768
5605,0.726927985,0.306946924
5606,0.228261575,0.385167308
5607,0.57283614,0.429925031
5608,0.648220981,0.661011766
5609,0.371648677,0.003853825
5610,0.479940003,0.374615186
5611,0.065237634,0.137628659
5612,0.643345067,0.134903227
5613,0.69127089,0.733951635
5614,0.153386662,0.140585191
5615,0.550683303,0.103210355
5616,0.73306728,0.148302467
5617,0.101103344,0.145210158
5618,0.838918973,0.395125808
5619,0.870405591,0.109780484
5620,0.050491141,0.612155798
5621,0.248410785,0.329292703
5622,0.084064359,0.159953432
5623,0.25267741,0.809196375
5624,0.086290287,0.006563293
5625,0.48935681,0.227606198
5626,0.250368111,0.599301904
5627,0.300122611,0.51278094
5628,0.461504074,0.866793304
5629,0.371546166,0.372553846
5630,0.788489445,0.078424786
5631,0.722717348,0.285745768
5632,0.114080584,0.208164814
5633,0.223462365,0.891409663
5634,0.008262091,0.501511645
5635,0.329285396,0.372785307
5636,0.10813998,0.83879505
5637,0.697160873,0.628688568
5638,0.780331493,0.480385553
5639,0.995798046,0.46200915
5640,0.209012682,0.028909339
5641,0.036667446,0.646503063
5642,0.756916913,0.299302029
5643,0.411750202,0.669472245
5644,0.931081664,0.674360028
5645,0.392457882,0.05335218
5646,0.312469761,0.819725142
5647,0.072686654,0.787156123
5648,0.947897321,0.109869882
5649,0.512129245,0.688512815
5650,0.440694844,0.548671259
5651,0.437086609,0.734618838
5652,0.768593591,0.925111998
5653,0.830822034,0.476679435
5654,0.475988643,0.140424982
5655,0.17816495,0.814289879
5656,0.406311809,0.069512683
5657,0.891310519,0.594509544
5658,0.407706508,0.296162602
5659,0.660914973,0.125349119
5660,0.559708545,0.125925847
5661,0.461352035,0.121510684
5662,0.574822582,0.013981292
5663,0.245110698,0.624600818
5664,0.557417687,0.089511711
5665,0.864738108,0.06977466
5666,0.07985202,0.793248185
5667,0.368944264,0.123484767
5668,0.880627538,0.465380492
5669,0.978248507,0.081354191
5670,0.013284156,0.737869828
5671,0.627039242,0.434362279
5672,0.632042528,0.946329996
5673,0.843084285,0.463911451
5674,0.469988099,0.046501858
5675,0.130970343,0.891308978
5676,0.30022547,0.578834122
5677,0.712702197,0.832423717
5678,0.728321246,0.012285538
5679,0.204578386,0.496880244
5680,0.642613846,0.593741349
5681,0.656749077,0.541377244
5682,0.657800058,0.280531139
5683,0.021899219,0.344391226
5684,0.441624081,0.977174923
5685,0.324990612,0.575127698
5686,0.597206445,0.579541433
5687,0.336722114,0.422971569
5688,0.128170014,0.8134601
5689,0.670348935,0.399438244
5690,0.286929004,0.428268615
5691,0.790662924,0.355170377
5692,0.305717601,0.155561922
5693,0.545842079,0.956344042
5694,0.808119455,0.459975263
5695,0.115574741,0.205072081
5696,0.731133123,0.483126572
5697,0.068137288,0.223414237
5698,0.936268123,0.854875493
5699,0.025156556,0.353395321
5700,0.724044777,0.88962713
5701,0.368703341,0.420796101
5702,0.179683831,0.751280683
5703,0.394954679,0.229200494
5704,0.501324972,0.4435435
5705,0.414933114,0.722709498
5706,0.122352646,0.271354495
5707,0.522775005,0.255255473
5708,0.300109472,0.496308017
5709,0.967242222,0.5567477
5710,0.383094073,0.421253474
5711,0.435320861,0.658910196
5712,0.228051852,0.778786777
5713,0.96880188,0.22343267
5714,0.321771581,0.802434337
5715,0.646253256,0.898409663
5716,0.832570466,0.024819586
5717,0.39318521,0.942985198
5718,0.75531355,0.668024115
5719,0.278780534,0.013488194
5720,0.109529023,0.057743841
5721,0.042193731,0.510136327
5722,0.448960791,0.855488512
5723,0.873938277,0.462975475
5724,0.203028658,0.821655764
5725,0.440480839,0.386026739
5726,0.762821344,0.156291408
5727,0.276170294,0.867977704
5728,0.15264703,0.077492816
5729,0.519249664,0.651474154
5730,0.425378465,0.424796395
5731,0.938494237,0.571797361
5732,0.897379256,0.171148713
5733,0.23805406,0.579773057
5734,0.560851231,0.796533647
5735,0.416231171,0.78756036
5736,0.033858952,0.819620253
5737,0.444343482,0.241037119
5738,0.915621972,0.468114484
5739,0.302782051,0.205729676
5740,0.586127098,0.07345016
5741,0.710341951,0.902800188
5742,0.063066856,0.168573501
5743,0.924133143,0.347603409
5744,0.109184179,0.413923832
5745,0.301541831,0.382868717
5746,0.715858235,0.731836879
5747,0.019333167,0.810644142
5748,0.375459785,0.159629309
5749,0.126643135,0.368645652
5750,0.473366768,0.318823989
5751,0.015803576,0.29219634
5752,0.151114237,0.749495526
5753,0.222452273,0.127852291
5754,0.081491871,0.741223121
5755,0.090532404,0.803027218
5756,0.194479314,0.749368246
5757,0.517660112,0.879865504
5758,0.136949452,0.348910006
5759,0.821133494,0.821136863
5760,0.416867192,0.534589844
5761,0.251877431,0.126719933
5762,0.24098132,0.9750384
5763,0.839586079,0.470429374
5764,0.046909098,0.144659569
5765,0.742193803,0.049660376
5766,0.09758604,0.238902075
5767,0.944553566,0.817224162
5768,0.40822498,0.708024289
5769,0.597641297,0.206472415
5770,0.863272668,0.75623843
5771,0.100437212,0.417256191
5772,0.064010237,0.18118154
5773,0.693560766,0.793575824
5774,0.587607621,0.668741594
5775,0.721017322,0.859590788
5776,0.277815839,0.672771453
5777,0.496888692,0.511884934
5778,0.186646898,0.244445645
5779,0.437094048,0.681659207
5780,0.281637717,0.194708569
5781,0.585678192,0.548215409
5782,0.299072836,0.692174688
5783,0.27481464,0.815421517
5784,0.642485615,0.479557297
5785,0.08555422,0.558390845
5786,0.801178772,0.577862419
5787,0.495754841,0.730633876
5788,0.228873881,0.415089449
5789,0.114935088,0.291742461
5790,0.508781365,0.744259753
5791,0.503881494,0.225183822
5792,0.719506415,0.800874331
5793,0.373867908,0.329744989
5794,0.412241384,0.722464152
5795,0.8925783,0.615803539
5796,0.273809564,0.35068973
5797,0.981054281,0.467553279
5798,0.892552452,0.966750925
5799,0.990217749,0.96366193
5800,0.943272155,0.694882447
5801,0.257186085,0.040032945
5802,0.814330979,0.813434039
5803,0.611911079,0.743348761
5804,0.203998142,0.713013506
5805,0.997514796,0.29044623
5806,0.647676417,0.604411276
5807,0.809690034,0.990707397
5808,0.55803074,0.818783067
5809,0.079526471,0.807551901
5810,0.863311102,0.693417301
5811,0.175454634,0.429998925
5812,0.259113049,0.270051662
5813,0.616209626,0.414459852
5814,0.193981196,0.156754019
5815,0.462553681,0.214309641
5816,0.713583281,0.113922349
5817,0.095978978,0.776734352
5818,0.66066113,0.04601378
5819,0.104489492,0.467389142
5820,0.475640272,0.711272301
5821,0.649453309,0.576709189
5822,0.687327194,0.06909643
5823,0.043125509,0.647989789
5824,0.191102303,0.445183571
5825,0.960159841,0.971206651
5826,0.391037454,0.871639238
5827,0.424831086,0.882608143
5828,0.374603127,0.021677171
5829,0.696184006,0.958195074
5830,0.740433693,0.927898792
5831,0.650214644,0.854098248
5832,0.40234862,0.826419005
5833,0.569534409,0.782692937
5834,0.515412669,0.080309632
5835,0.187921072,0.105996223
5836,0.949428463,0.913991712
5837,0.964866567,0.178080604
5838,0.777420166,0.227235878
5839,0.992563177,0.914727763
5840,0.465581753,0.123285445
5841,0.839103453,0.625842086
5842,0.240654705,0.464139055
5843,0.742723354,0.3899482
5844,0.714972001,0.857102337
5845,0.938577139,0.373805771
5846,0.833383943,0.087081385
5847,0.879312163,0.409579147
5848,0.267664923,0.027349201
5849,0.787438746,0.315501221
5850,0.475306573,0.087472458
5851,0.312484373,0.291092356
5852,0.36845085,0.56244988
5853,0.798886343,0.873921715
5854,0.842749046,0.653693533
5855,0.844647181,0.876151436
5856,0.669466184,0.214710055
5857,0.170299993,0.751555192
5858,0.15567091,0.570303474
5859,0.567992341,0.752755913
5860,0.212017622,0.522339614
5861,0.336564264,0.309541157
5862,0.102474157,0.242217031
5863,0.154778415,0.590808965
5864,0.717042815,0.73104332
5865,0.223646954,0.363869996
5866,0.847904919,0.432238572
5867,0.329089343,0.874204304
5868,0.848843532,0.178582694
5869,0.302622572,0.550370254
5870,0.26749927,0.548535092
5871,0.3948232,0.844469565
5872,0.012085721,0.28807065
5873,0.435542295,0.881768572
5874,0.379903581,0.318885021
5875,0.01263694,0.944358671
5876,0.861526665,0.434911641
5877,0.375162421,0.748833642
5878,0.00042712,0.964774865
5879,0.960366249,0.750436186
5880,0.228424731,0.60848503
5881,0.252990069,0.534824244
5882,0.024291848,0.599220639
5883,0.09954236,0.183160954
5884,0.709775138,0.719170393
5885,0.582001266,0.924757639
5886,0.504042507,0.970325483
5887,0.246174905,0.603060084
5888,0.286736624,0.943143941
5889,0.970087596,0.055827581
5890,0.372236562,0.898600483
5891,0.989449099,0.800035345
5892,0.886688753,0.31352502
5893,0.124607174,0.912085451
5894,0.848148395,0.642580611
5895,0.021032167,0.705289054
5896,0.711015639,0.228199437
5897,0.809591464,0.955496287
5898,0.695500012,0.146083252
5899,0.549786457,0.319743089
5900,0.812856401,0.650103425
5901,0.154381558,0.002318699
5902,0.539790708,0.171608757
5903,0.265849325,0.493077854
5904,0.399165706,0.640020574
5905,0.191284612,0.487029616
5906,0.708300613,0.16286861
5907,0.573115578,0.144514159
5908,0.779232,0.403221587
5909,0.628232668,0.384859042
5910,0.599186565,0.948267114
5911,0.921907441,0.598613457
5912,0.812461051,0.688605179
5913,0.566754234,0.419028146
5914,0.326122187,0.337742672
5915,0.927843321,0.544779466
5916,0.371104274,0.009559844
5917,0.102116987,0.777729386
5918,0.333285684,0.282494198
5919,0.706380693,0.349183359
5920,0.931307695,0.147474213
5921,0.645689005,0.522069726
5922,0.662508557,0.493036995
5923,0.937320765,0.245126595
5924,0.777878117,0.765544476
5925,0.445444774,0.44358518
5926,0.461790461,0.785222837
5927,0.759642412,0.347889264
5928,0.317705854,0.135851131
5929,0.109798891,0.979789112
5930,0.619655886,0.144949497
5931,0.808970504,0.826532378
5932,0.248227833,0.358167565
5933,0.683685874,0.829562894
5934,0.892558267,0.10344378
5935,0.127655508,0.82088797
5936,0.13574169,0.637044244
5937,0.493003783,0.185784566
5938,0.334338316,0.145115154
5939,0.949417065,0.919290023
5940,0.996708853,0.92335073
5941,0.445624459,0.361883034
5942,0.793113642,0.885694069
5943,0.63171707,0.413974267
5944,0.173438719,0.910006917
5945,0.971800045,0.478092243
5946,0.174487266,0.00928429
5947,0.076008373,0.425508308
5948,0.452548877,0.450929535
5949,0.017832129,0.172397194
5950,0.480750633,0.977751763
5951,0.412059259,0.605359602
5952,0.954331667,0.699044126
5953,0.413640031,0.117303889
5954,0.84976747,0.408197991
5955,0.779770293,0.572968789
5956,0.586286958,0.412582246
5957,0.237801815,0.933966459
5958,0.304839407,0.796675866
5959,0.491482566,0.117938625
5960,0.39507933,0.435916193
5961,0.645598642,0.50162766
5962,0.505363271,0.544033068
5963,0.323012457,0.840638155
5964,0.606815612,0.371868939
5965,0.996538635,0.303152206
5966,0.202567244,0.375335152
5967,0.335655808,0.114343458
5968,0.012042068,0.237344283
5969,0.093773148,0.173626915
5970,0.055459044,0.199690899
5971,0.42288152,0.000605793
5972,0.836520549,0.813535566
5973,0.697713893,0.544523784
5974,0.966101411,0.474850846
5975,0.8369523,0.931567723
5976,0.585869829,0.997627571
5977,0.58040684,0.179497045
5978,0.012531958,0.684005412
5979,0.383527649,0.715307262
5980,0.261654477,0.168479591
5981,0.620707221,0.998266677
5982,0.065479454,0.385618918
5983,0.542298962,0.510008486
5984,0.375568085,0.035300352
5985,0.491981611,0.300749909
5986,0.404389394,0.557624813
5987,0.102177288,0.294596094
5988,0.731499027,0.69199713
5989,0.800355595,0.056338017
5990,0.598176897,0.349769552
5991,0.115795916,0.037382395
5992,0.599146295,0.690529116
5993,0.871002024,0.001545618
5994,0.986609465,0.914353988
5995,0.758502322,0.42772231
5996,0.045765375,0.414966971
5997,0.878492403,0.430346548
5998,0.665017877,0.100082832
5999,0.276554627,0.551027073
6000,0.920075431,0.012591785
6001,0.826085899,0.418631075
6002,0.895130604,0.773793254
6003,0.247507843,0.07524056
6004,0.576969314,0.743134508
6005,0.378887527,0.490615303
6006,0.295967882,0.465034423
6007,0.761242357,0.237686046
6008,0.616516851,0.019355105
6009,0.331815431,0.745206597
6010,0.543024564,0.146028443
6011,0.928341,0.624841581
6012,0.566732961,0.898029923
